Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Readability
BB,Griffon Corporation,GFF,Standard & Poor's Ratings Services,03-07-2014,Capital Goods,2.898677609,1.527184442,0.626316326,49.97441655,0.00201301,0.007659271,0.223149134,0.03412231,0.002105906,0.009527576,0.005791251,1.04614768,5.292319135,1.750004612,0.636364246,0.526268053,0.247913822,0.390277063,3.272764019,2.750004612,0.007659271,8.556754761,1.574244874,0.045787294,8.885410427,1.084196802,0.562684416,1.200850889,0.315652234,0.109792081,0.384272284,0.45975434,7.57
BB,Griffon Corporation,GFF,Standard & Poor's Ratings Services,04-10-2015,Capital Goods,2.461322672,1.059420889,0.279031776,47.35847929,-8.89E-05,-0.00286975,0.230643871,0.039242679,-9.72E-05,-0.003838308,-0.00033269,1.094184615,5.375065103,2.421557553,0.707735444,0.96903429,0.173706606,0.32829623,1.871796949,3.421557553,-0.00286975,8.655045168,1.889946726,0.046842296,7.006817465,1.316018825,0.5403521,1.281157399,0.392191041,0.156876416,0.514206031,0.880251002,8.33
BB,Griffon Corporation,GFF,Standard & Poor's Ratings Services,2/24/2016,Capital Goods,2.338664524,0.836622068,0.160680407,39.60531132,0.017008163,0.026604736,0.235997246,0.050106844,0.019803827,0.038099081,0.07964462,1.164371939,5.305738318,3.021678184,0.751347583,0.360709225,0.033058828,0.056424857,1.165732604,4.021678184,0.026604736,8.762329597,1.706801471,0.03776577,7.708554584,0.615972812,1.52931181,1.083262532,0.361087511,0.212404418,0.297366185,0.297366185,9.48
BBB,Packaging Corporation of America,PKG,Moody's Investors Service,6/15/2012,Consumer Durables,2.156873838,1.265075697,0.415173971,44.57659237,0.060313094,0.092936521,0.206840855,0.104098261,0.065503447,0.119599273,0.170120894,1.086056823,1.774356755,1.597128893,0.614959426,0.351029141,0.188996683,0.657739144,1.574450298,2.597128893,0.092936521,7.921438906,3.480162367,0.131869986,13.42007039,0.667222686,1.05087573,1.534612177,0.567139283,0.083402836,0.400333611,0.433694746,8.58
BBB,Packaging Corporation of America,PKG,Moody's Investors Service,09-02-2014,Consumer Durables,2.583633388,1.261865794,0.204418985,40.29431364,0.067081297,0.104961897,0.210077572,0.120066295,0.073403758,0.129667546,0.258051794,1.094250725,2.048082307,2.515512028,0.715546415,0.360898584,0.429153648,3.256701031,1.287628866,3.515512028,0.104961897,8.768129858,7.588659794,0.125773161,13.9881997,1.136773728,0.956333454,1.26308192,0.541320823,0.108264165,0.378924576,0.793937207,8.51
BBB,Packaging Corporation of America,PKG,Moody's Investors Service,10/15/2013,Consumer Durables,2.251500668,1.262670334,0.289097237,64.03971917,0.119030379,0.113314352,0.234410587,0.129213425,0.083900996,0.091494206,0.332275717,0.704870447,1.306377294,2.960330994,0.747495853,-0.050443982,0.614564922,3.870189172,1.977241429,3.960330994,0.113314352,12.34374668,6.297445614,0.165934486,7.850782806,0.713466684,1.159383361,1.312269079,0.738947637,0.178366671,0.445916677,0.394954771,8.76
A,Loews Corporation,L,Moody's Investors Service,6/15/2012,Finance,1.568004793,1.568004793,0.038645896,0,0.075316769,0.157995328,0.611453246,0.075316769,0.014116086,0.030984078,0.056490576,0.187422886,1.037377001,3.001858243,0.750116086,0.240143369,0.783858764,7.682990137,12.93847181,4.001858243,0.157995328,12.22287588,9.801498035,0.280668224,23.55793991,0.94328499,0.554179932,1.025822427,0.330149746,0.330149746,0.330149746,0.259403372,13.17
BB,Silgan Holdings Inc.,SLGN,Egan-Jones Ratings Company,11-11-2013,Consumer Durables,1.745163287,0.795645669,0.25870447,32.77858298,0.049996522,0.068210806,0.147563528,0.087414973,0.055829094,0.093660606,0.259739186,1.116659571,3.315786321,3.652398357,0.785057099,0.27397504,0.705918079,3.852974134,2.497323124,4.652398357,0.068210806,6.086496233,5.458103776,0.094567426,8.976001726,0.94328499,0.554179932,1.025822427,0.330149746,0.330149746,0.330149746,0.259403372,13.17
BB,Silgan Holdings Inc.,SLGN,Egan-Jones Ratings Company,7/24/2014,Consumer Durables,1.742248278,0.802518049,0.334943918,28.99367809,0.046625969,0.072742146,0.153339008,0.092247539,0.055204357,0.107810903,0.256904653,1.183983046,3.677769828,3.653702483,0.785117333,0.35902401,0.592945262,3.225160029,3.509459843,4.653702483,0.072742146,5.860059671,5.439220509,0.088191851,7.812976964,0.654761905,0.5,1.035714286,0.357142857,0.416666667,0.392857143,0.488095238,14.85
BB,Silgan Holdings Inc.,SLGN,Moody's Investors Service,6/15/2012,Consumer Durables,2.239710557,1.237655104,0.66684859,35.35444843,0.055047166,0.075967157,0.147778984,0.100911397,0.064843021,0.111841846,0.293578665,1.17795385,3.295952505,3.527529126,0.779128975,0.363837561,0.518860788,2.665480885,5.673195611,4.527529126,0.075967157,4.705433287,5.137179267,0.10246758,9.365085379,0.654761905,0.5,1.035714286,0.357142857,0.416666667,0.392857143,0.488095238,14.85
BB,Silgan Holdings Inc.,SLGN,Egan-Jones Ratings Company,10/23/2015,Consumer Durables,1.337993607,0.487685177,0.127935659,27.2531231,0.045806145,0.067185959,0.147218456,0.084966648,0.05400261,0.104868159,0.26973923,1.178938127,3.344464753,3.994929473,0.799796973,0.318218486,0.292493277,1.607708822,1.637878763,4.994929473,0.067185959,6.492163699,5.496566756,0.089109613,6.726823298,1.722835122,0.392927308,1.526371467,0.604503551,0.241801421,0.347589542,0.332476953,11.48
BBB,Humana Inc.,HUM,Moody's Investors Service,12-05-2012,Health Care,1.836862745,1.574901961,0.204862745,6.838036089,0.031232429,0.048842202,1,0.05152584,0.061164222,0.14047339,0.138125918,1.958356274,35.63387978,1.258279643,0.557185044,0.360544218,0.786791472,9.369349285,57.63419286,2.258279643,0.048842202,5.656144894,11.90830051,0.049148904,0,0.309734513,0.398230088,0.730088496,0.486725664,0.265486726,0.199115044,0.132743363,10.42
BBB,Humana Inc.,HUM,Moody's Investors Service,6/15/2012,Health Care,1.846268164,1.67668428,0.227377807,10.24679626,0.038526281,0.06068093,1,0.063640313,0.080133273,0.191812564,0.175989086,2.079963858,40.38596491,1.196204887,0.544669076,0.365100671,0.833573834,10.47680654,55.13472339,2.196204887,0.06068093,5.617594435,12.56854056,0.056445482,0,0.559659727,0.537273338,0.985001119,0.425341392,0.380568614,0.380568614,0.156704724,11.34
BBB,Humana Inc.,HUM,Moody's Investors Service,9/16/2014,Health Care,2.000271924,1.45492862,0.263086336,8.790103093,0.023649485,0.044742268,1,0.048701031,0.04887923,0.134690584,0.118909392,2.06682008,34.1789993,1.432718225,0.588937186,0.471428571,0.673671199,7.069337882,61.82752113,2.432718225,0.044742268,8.704782739,10.49375109,0.033360825,0,0.40414246,0.479919172,0.959838343,0.353624653,0.151553423,0.454660268,0.176812326,11.02
BBB,Deluxe Corporation,DLX,Egan-Jones Ratings Company,4/28/2015,Consumer Durables,0.682485532,0.490018149,0.131709499,24.780411,0.119345408,0.177518783,0.637844502,0.198695763,0.118333964,0.24336298,0.308563592,0.991525067,19.10550883,1.607565749,0.616500562,0.327702646,0.853353305,4.802135388,2.31408674,2.607565749,0.177518783,8.565072999,5.627370703,0.167491796,6.951453862,0.345508391,0.370187562,0.789733465,0.32082922,0.32082922,0.222112537,0.148075025,10.55
BBB,Deluxe Corporation,DLX,Egan-Jones Ratings Company,05-12-2014,Consumer Durables,0.651564773,0.527492955,0.247084606,20.27851989,0.117774592,0.177343983,0.645944282,0.200598931,0.118922301,0.260370482,0.339085523,1.009744962,15.63821872,1.851319903,0.649285231,0.335897445,0.856754442,4.432106825,3.372106825,2.851319903,0.177343983,7.544754044,5.173135509,0.165003811,7.848654395,2.600068423,0.900900901,0.878093283,0.193864751,0.171057133,0.353518075,0.923708519,9.81
BB,Deluxe Corporation,DLX,Moody's Investors Service,6/15/2012,Consumer Durables,0.641132348,0.497125184,0.095506497,17.77191457,0.102000147,0.152429888,0.65194456,0.191209625,0.104114389,0.198525966,0.477701535,1.020727832,12.49963407,3.588237432,0.782051384,0.330838933,1,4.611783839,1.573340387,4.588237432,0.152429888,5.606087188,4.611783839,0.166032494,7.626704177,3.165236052,0.78683834,1.108726753,0.214592275,0.250357654,0.500715308,1.484263233,10.32
BBB,Deluxe Corporation,DLX,Egan-Jones Ratings Company,10/15/2015,Consumer Durables,0.434047052,0.318788671,0.083120407,25.45875293,0.123322937,0.18498638,0.639438814,0.199868909,0.118536523,0.299944483,0.293434568,0.961187962,20.67859142,1.47547811,0.596037632,0.333340448,0.859511647,5.352856709,2.341389423,2.47547811,0.18498638,6.445077728,6.227788452,0.173697003,7.298989438,2.629346904,1.017811705,1.187446989,0.271416455,0.220525869,0.42408821,1.187446989,8.78
BB,Deluxe Corporation,DLX,Moody's Investors Service,11-09-2012,Consumer Durables,0.998332652,0.757116896,0.206419518,16.95885319,0.112542139,0.1655226,0.653858924,0.199369338,0.120707428,0.210305033,0.393805075,1.07255317,14.54008581,2.262475891,0.693484325,0.320079919,0.855811895,4.113914328,1.895854259,3.262475891,0.1655226,6.417976039,4.807031019,0.161115757,8.054049488,0.774799949,0.635081926,1.359075321,1.117744189,0.292137686,0.381049155,0.533468817,12.24
BBB,"Lennox International, Inc.",LII,Moody's Investors Service,6/15/2012,Capital Goods,1.576540408,0.790713912,0.07854774,45.07809662,0.026728417,0.039532631,0.252330791,0.044708803,0.051767603,0.115289548,0.188755879,1.936800141,10.66021297,2.646216332,0.725743097,0.32388974,0.433070866,0.628571429,0.857142857,3.646216332,0.039532631,11.26753964,1.451428571,0.023065746,8.916967509,1.391891892,0.432432432,0.837837838,0.27027027,0.135135135,0.216216216,0.540540541,10.93
A,"Lennox International, Inc.",LII,Egan-Jones Ratings Company,7/21/2015,Capital Goods,1.138592233,0.55934466,0.047208738,44.42233374,0.053815539,0.08150199,0.273230663,0.088077522,0.111058207,0.330063069,1.836614173,2.063682895,10.21024735,15.53740157,0.939531008,0.337579618,0.788949275,5.819599109,0.86636971,16.53740157,0.08150199,15.97180337,7.376391982,0.095518256,7.872539831,1.10685398,0.383141762,1.10685398,0.404427416,0.191570881,0.361856109,0.446998723,11.44
A,"Lennox International, Inc.",LII,Egan-Jones Ratings Company,4/22/2015,Capital Goods,1.225673879,0.554212498,0.045328176,45.63312942,0.061115401,0.09431609,0.2682485,0.099394191,0.116646829,0.338954109,22.86666667,1.908632319,9.390407139,195.0333333,0.994898827,0.3447733,0.521645022,2.012526096,0.782881002,196.0333333,0.09431609,13.5791378,3.858037578,0.054879135,7.598211533,1.351543605,0.384122919,0.981647461,0.341442595,0.184948072,0.341442595,0.412576469,10.37
BBB,"Lennox International, Inc.",LII,Moody's Investors Service,10/25/2016,Capital Goods,1.132005402,0.584289894,0.05649336,47.00818322,0.076285149,0.11058326,0.295611819,0.117915202,0.157814009,0.461970862,7.310526316,2.068738283,10.07636967,45.32368421,0.978412771,0.308169853,0.762200282,6.225806452,1.156682028,46.32368421,0.11058326,15.51009641,8.168202765,0.09734732,7.101605759,2.045560205,0.681853402,1.425693476,0.836820084,0.061986673,0.247946691,0.325430033,12.75
B,Mercer International Inc.,MERC,Moody's Investors Service,11-12-2014,Basic Industries,3.098335108,1.770915041,0.549405643,43.82315898,0.096292098,0.082017714,0.17847235,0.137687301,0.086626464,0.137643757,0.257824462,0.899621736,1.330591632,1.976278254,0.664009909,-0.174040257,0.760616372,1.711068524,0.98731529,2.976278254,0.139472663,6.090326358,2.249581506,0.123041889,9.443746637,3.06766055,0.762614679,2.095756881,1.760321101,0.217889908,1.103784404,0.845756881,10.74
BB,Mercer International Inc.,MERC,Standard & Poor's Ratings Services,10/20/2016,Basic Industries,4.313094344,2.841987764,1.512246431,48.53957019,0.037507661,0.063828394,0.171370823,0.123573591,0.030156864,0.104209329,0.092166762,0.804018786,1.261889862,2.056244857,0.672801085,0.412367147,0.697930133,1.518777482,2.177878929,3.056244857,0.119188771,6.106939079,2.176116791,0.151114775,8.378865336,1.837999573,0.790767258,1.4319299,0.748023082,0.170976704,0.277837145,0.309895277,11.85
B,Mercer International Inc.,MERC,Standard & Poor's Ratings Services,11/26/2015,Basic Industries,3.723494316,2.328200266,1.042501029,47.42791356,0.073075598,0.101578198,0.205109543,0.160359426,0.06383236,0.147294686,0.197145513,0.873511287,1.355215368,2.088488574,0.676217031,0.280597612,0.70772516,1.746987406,1.687686824,3.088488574,0.153737306,5.364819668,2.468454571,0.154103159,7.938946351,1.973684211,0.657894737,1.724751067,0.977951636,0.088904694,0.337837838,0.391180654,13.18
A,Costco Wholesale Corporation,COST,Moody's Investors Service,6/15/2012,Consumer Services,1.137427386,0.473775934,0.332697095,0.394084238,0.01644267,0.026800877,0.125693078,0.027430692,0.05463174,0.161987628,0.121813031,3.322558948,7.152107465,1.229711715,0.551511528,0.352916492,0.596622889,4.374952708,12.87034043,2.229711715,0.026800877,10.60167434,7.332860985,0.035966935,11.87943154,1.86440678,0.65913371,1.807909605,0.903954802,0.075329567,0.338983051,0.395480226,13.9
AA,Costco Wholesale Corporation,COST,Egan-Jones Ratings Company,10-09-2014,Consumer Services,1.220371912,0.503122398,0.398140439,0.337002841,0.018270597,0.028382457,0.12590554,0.028586648,0.062318314,0.1717709,0.167276274,3.410852713,7.5954147,1.68422336,0.627452762,0.346887707,0.499748996,4.538481353,16.2915752,2.68422336,0.028382457,13.07437203,9.081521702,0.035369318,11.59557178,1.432684398,0.829448862,1.151631478,0.575815739,0.294762819,0.397587058,1.04195229,9.77
AA,Costco Wholesale Corporation,COST,Egan-Jones Ratings Company,4/14/2014,Consumer Services,1.194840462,0.450554424,0.350305499,0.180493743,0.019390239,0.029014036,0.125603865,0.029033056,0.067331506,0.179196523,0.188221176,3.472443285,7.575534904,1.79543986,0.642274543,0.324483776,0.393948211,3.107350467,13.58834721,2.79543986,0.029014036,12.89152663,7.887713114,0.032684773,11.68038618,1.389429944,0.792104921,1.077782106,0.584339696,0.168809246,0.272691858,0.53239839,10.87
A,Costco Wholesale Corporation,COST,Moody's Investors Service,11/28/2012,Consumer Services,1.103262643,0.401305057,0.28776509,0.242997065,0.017238771,0.027910871,0.124211949,0.027830174,0.062969786,0.185954301,0.138257423,3.652800295,7.648869686,1.195615241,0.544546794,0.361402241,0.515865227,3.63682487,11.19413311,2.195615241,0.027910871,11.17939836,7.04995157,0.030836116,11.88867589,1.865021771,0.812772134,1.248185776,0.805515239,0.181422351,0.399129173,0.783744557,10.03
AA,Costco Wholesale Corporation,COST,Egan-Jones Ratings Company,10-05-2015,Consumer Services,1.045888755,0.39528416,0.290266022,0.373798398,0.020456286,0.031015757,0.130242085,0.031187876,0.071082536,0.213254438,0.22388622,3.474850478,7.544899682,2.149665631,0.682505981,0.331576027,0.441540257,4.305332742,14.60672879,3.149665631,0.031015757,13.57703065,9.750713953,0.036876393,11.21573632,2.008750994,0.556881464,2.108194113,0.894988067,0.119331742,0.914876691,0.855210819,11.62
BBB,"Waste Management, Inc.",WM,Standard & Poor's Ratings Services,11/26/2013,Public Utilities,0.829130723,0.641672196,0.01924353,44.34920975,0.00700851,0.035328613,0.911893013,0.077165129,0.004335708,0.025218235,0.017171894,0.618634695,1.132777058,2.960574733,0.747511392,0.736842105,0.482281059,2.53153731,0.502458841,3.960574733,0.035328613,12.31889842,5.249091298,0.175570335,1.655913978,1.97851153,1.664046122,1.493710692,0.668238994,0.131027254,0.314465409,0.773060797,11.25
CCC,Radian Group Inc.,RDN,Moody's Investors Service,2/27/2013,Finance,0.110881626,0.110881626,0.021899416,38.70138768,-0.546963441,-0.538154464,1,-0.538154464,-0.07647852,-0.099544539,-0.613136862,0.139823824,110.7038627,7.017112009,0.875266804,-0.016368863,1,-3.851870855,0.545154792,8.017112009,-0.538154464,-4.851639986,-3.851870855,-0.618482011,0,1.332837723,0.716864911,1.210705183,0.764655905,0.223024639,0.23364486,1.003610875,9.21
CCC,Radian Group Inc.,RDN,Moody's Investors Service,6/15/2012,Finance,0.9712383,0.9712383,0.024690647,19.23468935,0.155120305,0.189189786,1,0.189189786,0.045389915,0.070658855,0.25556314,0.292611051,176.3711518,4.630394717,0.822392559,0.180080974,1,-6.78221225,9.800350527,5.630394717,0.189189786,4.79225389,-6.78221225,-0.46090727,0,1.563503962,0.760334119,1.135146712,0.706789462,0.160633969,0.321267937,0.888841294,8.03
BBB,"ConAgra Brands, Inc.",CAG,Standard & Poor's Ratings Services,07-01-2015,Consumer Non-Durables,1.107999517,0.348951725,0.055313878,22.40847882,-0.015954625,-0.031296582,0.208970213,-0.031296582,-0.014399562,-0.034815908,-0.055810871,0.90253218,4.388015853,2.875872735,0.741993593,-0.472250252,0.68127786,2.367284675,0.429711335,3.875872735,-0.031296582,227.4155165,3.47477118,0.093517092,9.220275344,3.434368125,0.598875581,1.429968223,0.806648741,0.158885358,0.256660963,0.342214617,10.18
BB,Enersys,ENS,Standard & Poor's Ratings Services,8/25/2015,Consumer Non-Durables,2.846101839,1.816194438,0.620532984,75.48565922,0.072315758,0.099516187,0.255800411,0.10512063,0.08376517,0.144153587,0.174403696,1.15832527,7.021112276,1.082055058,0.519705305,0.271975102,0.672830396,2.869032375,5.896573494,2.082055058,0.099516187,10.073495,4.2641242,0.077617269,8.530753887,3.573823896,0.661109514,1.188080866,0.651528217,0.086231676,0.172463352,0.373670595,8.84
B,Enersys,ENS,Moody's Investors Service,6/15/2012,Consumer Non-Durables,2.152735713,1.235926674,0.234848093,86.22527695,0.057738964,0.077091845,0.22899094,0.093569639,0.062036101,0.110963024,0.116414237,1.074423522,5.704261219,0.876556324,0.467108987,0.251036687,0.216050432,0.334554355,2.204891222,1.876556324,0.077091845,7.394650413,1.548501207,0.038921089,6.014828405,1.651535638,0.540853776,1.525980297,0.70504153,0.241452579,0.347691713,0.656751014,10.49
BB,Enersys,ENS,Moody's Investors Service,04-06-2015,Consumer Non-Durables,2.237174559,1.384043426,0.412971725,83.28096174,0.060752504,0.069772348,0.254450211,0.078607907,0.0647447,0.099196474,0.120609563,1.06571246,6.684657694,0.862848423,0.463187671,0.09835097,0.679812624,2.772609418,5.057601379,1.862848423,0.069772348,12.65568879,4.078490633,0.078248633,7.109544326,0.961918566,0.6324944,1.040980366,0.685202266,0.1976545,0.289893267,0.5139017,10.18
BB,Enersys,ENS,Moody's Investors Service,8/16/2013,Consumer Non-Durables,2.46591767,1.491610684,0.533297402,71.80706186,0.073108095,0.057021574,0.249985182,0.109708684,0.083762143,0.08542348,0.142387427,1.145730071,6.50496964,0.699901916,0.411730765,0.502618003,0.773788871,3.938069641,5.192369623,1.699901916,0.057021574,6.823645218,5.089333525,0.107307868,6.850376365,1.315686428,0.626517347,0.924113086,1.080742423,0.313258673,0.266269872,0.681337615,11.08
CCC,Boyd Gaming Corporation,BYD,Egan-Jones Ratings Company,12-12-2013,Consumer Services,0.737403137,0.536961594,0.391831896,8.268508429,-0.027730426,-0.040074792,0.917054364,0.096150272,-0.01397906,-0.021935873,-0.170779192,0.504105469,0.825658166,11.21678685,0.918145416,-0.028880804,0.478333063,1.362720196,1.831885071,12.21678685,-0.040074792,8.619942626,2.848894008,0.095712881,3.180807653,1.635306866,1.14767018,1.723968082,0.576297902,0.20687617,0.645256625,0.640331002,8.97
B,Boyd Gaming Corporation,BYD,Standard & Poor's Ratings Services,08-05-2016,Consumer Services,0.842527031,0.614584245,0.530396384,5.075795247,0.191395418,0.003657091,0.922136049,0.119336018,0.089493745,0.001855178,0.447504272,0.46758562,0.838324116,4.000397184,0.800015886,-24.72592964,0.470557744,1.244666265,1.696507637,5.000397184,0.003657091,11.36763575,2.6450872,0.138683301,2.022369955,1.203926653,0.759399889,1.129838859,0.203741434,0.166697537,0.12965364,0.092609743,7.51
B,Boyd Gaming Corporation,BYD,Standard & Poor's Ratings Services,06-01-2016,Consumer Services,0.724452293,0.51964255,0.44729364,4.196758527,0.021475545,0.018213793,0.923572995,0.156687272,0.010856145,0.010025454,0.092987454,0.505511963,0.988356846,7.565421361,0.883251511,-0.179081378,0.614031061,1.850144961,1.411671351,8.565421361,0.018213793,8.933791159,3.013112981,0.154515348,2.217537564,1.780356071,1.060212042,1.020204041,0.50010002,0.020004001,0.200040008,0.300060012,9.5
CCC,Boyd Gaming Corporation,BYD,Fitch Ratings,6/15/2012,Consumer Services,0.726439558,0.54809542,0.378704292,9.153598649,-0.001649661,-0.002687226,0.914321657,0.099777506,-0.000655102,-0.001160222,-0.003206077,0.397113132,0.659561481,3.894013104,0.795668712,-0.274131889,0.559488778,1.625385329,2.293331653,4.894013104,-0.002687226,8.969357885,2.905125884,0.108512061,2.04218742,1.274038462,0.889423077,1.370192308,0.456730769,0.024038462,0.264423077,0.360576923,8.22
B,"MBIA, Inc.",MBI,Moody's Investors Service,6/15/2012,Finance,2.039577836,2.039577836,0.835092348,-138.076429,0.84714194,1.438021837,1.020552344,1.438021837,-0.049082722,-0.085736167,-0.775882353,-0.057939195,-22.56521739,14.80764706,0.936739478,0.410897722,1.001680108,-15.13044607,4.857375675,15.80764706,1.438021837,-1.177288419,-15.10506793,1.911368015,0.5,1.813655761,1.36913229,0.835704125,0.480085349,0.088904694,0.142247511,0.248933144,8.58
CCC,"MBIA, Inc.",MBI,Moody's Investors Service,11/19/2012,Finance,0.60282523,0.60282523,0.325229961,0.299794661,0.506776181,-0.126899384,0.979466119,0.506776181,0.056803535,-0.016541756,0.388906398,0.112088013,35.28985507,5.846517491,0.853940342,-1.177993528,1.006815969,-5.334229319,9.456133792,6.846517491,-0.126899384,1.143983377,-5.298117515,-0.421765914,0.847457627,0.884056498,0.599532568,1.229549842,0.660501982,0.081292552,0.233716086,0.518240016,7.8
BB,"MBIA, Inc.",MBI,Moody's Investors Service,5/21/2014,Finance,4.366197183,4.366197183,2.214788732,317.299421,0.206782465,0.344086022,0.903225806,0.344086022,0.014746653,0.025389075,0.076266016,0.071314812,151.125,4.171751068,0.806641892,0.399038462,0.998359759,9.657747057,7.55800687,5.171751068,0.344086022,6.075871493,9.673614111,1.512820513,2.294117647,1.590672175,0.729701556,1.945870816,1.262499517,0.220068723,0.872553183,0.710397282,9.14
BB,Viavi Solutions Inc.,VIAV,Egan-Jones Ratings Company,06-07-2013,Technology,2.003057636,1.570707843,0.613208989,66.35574579,-0.033053921,-0.025919981,0.422091433,-0.017299804,-0.029740572,-0.035872964,-0.053523296,0.899759294,6.651245552,0.799672699,0.444343407,-0.275229358,0.393786734,0.203913043,3.137391304,1.799672699,-0.025919981,8.573388203,0.517826087,0.070804352,7.767857143,1.051601859,0.599168501,0.95377843,0.758131573,0.110051357,0.207874786,0.452433358,8.06
BB,Viavi Solutions Inc.,VIAV,Egan-Jones Ratings Company,10-03-2013,Technology,2.963186655,2.184354328,0.808167961,59.48744707,0.033991293,-0.027968275,0.414216709,-0.014848828,0.033232276,-0.034296161,0.049082924,0.977670243,6.789068826,0.47696547,0.322936101,2.215351812,0.653354633,0.52212766,2.06893617,1.47696547,-0.027968275,13.40648567,0.799148936,0.111992367,9.406345957,1.992469407,0.815814245,1.819893317,0.894257923,0.141198619,0.407907123,0.439284594,9.29
BB,Semtech Corporation,SMTC,Moody's Investors Service,6/15/2012,Technology,3.769762856,2.46475886,1.268521183,0,0.159673665,0.174547087,0.590329636,0.173284166,0.109967073,0.140133329,0.137287061,0.688698872,8.004896263,0.248437899,0.198999004,0.085211516,1,1.504692087,3.709652064,1.248437899,0.174547087,14.02590036,1.504692087,0.20638193,6.28424854,1.872558265,0.767883605,1.670483632,0.754411963,0.053886569,0.30984777,0.377205981,9.35
BB,"Clean Harbors, Inc.",CLH,Standard & Poor's Ratings Services,11/27/2012,Basic Industries,1.909830736,1.376037691,0.40389279,90.32344824,0.059268488,0.058379968,0.295847449,0.092418877,0.033894557,0.039220033,0.090549916,0.571881585,1.428359348,1.671517913,0.625680968,-0.015219604,0.378961972,2.281233761,4.483965556,2.671517913,0.058379968,11.53902347,6.019690446,0.148253491,6.007069108,1.972789116,1.30952381,1.513605442,0.544217687,0.051020408,0.391156463,0.306122449,9.19
B,"Star Group, L.P.",SGU,Egan-Jones Ratings Company,12/22/2015,Consumer Services,1.110584104,0.68461323,0.360874935,19.45238313,0.022430987,0.042042273,0.281135717,0.055912025,0.053117822,0.164265379,0.129554377,2.368055477,24.57747016,1.439000159,0.589995927,0.466465883,0.930180559,2.222187309,1.770847517,2.439000159,0.042042273,3.727174085,2.3889849,0.081737882,38.60796935,1.895337135,0.821871855,1.794699765,0.788326065,0.083864475,0.3354579,0.26836632,9.6
B,"Star Group, L.P.",SGU,Egan-Jones Ratings Company,09-03-2014,Consumer Services,1.169800972,0.691076896,0.193341804,23.03433103,0.018394025,0.031298491,0.207176953,0.040706542,0.052669145,0.14223432,0.132057311,2.863383384,29.09749477,1.50729931,0.60116449,0.412303132,0.90424045,1.497024845,0.893259795,2.50729931,0.031298491,4.139519652,1.655560582,0.048505804,62.34670116,0.875145858,0.116686114,0.583430572,3.150525088,0.116686114,0.233372229,0.466744457,7.88
B,"Star Group, L.P.",SGU,Egan-Jones Ratings Company,09-04-2013,Consumer Services,1.386418645,0.824141307,0.385525731,20.14315109,0.017169634,0.02860668,0.202737864,0.037894794,0.047281914,0.120975143,0.115342042,2.753810253,33.93792257,1.43945372,0.590072158,0.399803319,0.675859831,0.210372166,1.442592873,2.43945372,0.02860668,4.256147651,0.31126597,0.010616628,63.80862909,1.09132091,0.35004633,1.266344075,1.235457634,0.216205086,0.494183054,0.947184186,10.44
BBB,Public Service Enterprise Group Incorporated,PEG,Moody's Investors Service,11-02-2016,Public Utilities,0.993284493,0.533272283,0.129120879,46.76801678,0.097892065,0.143251297,1,0.173932237,0.022136262,0.035277491,0.067555217,0.226129274,0.230342934,2.051789794,0.672323434,0.316640986,-0.298097252,-1.954455446,1.16039604,3.051789794,0.143251297,9.748231272,6.556435644,0.365412206,0,1.09132091,0.35004633,1.266344075,1.235457634,0.216205086,0.494183054,0.947184186,10.44
BBB,Public Service Enterprise Group Incorporated,PEG,Fitch Ratings,6/15/2012,Public Utilities,1.322624281,0.661819412,0.282042611,31.85801968,0.135662063,0.215181876,1,0.247495261,0.050400724,0.0887433,0.146348588,0.371516716,0.441746411,1.903700097,0.655611817,0.409815436,0.414394152,2.913337115,1.956718958,2.903700097,0.215181876,5.759277609,7.030352862,0.321057857,0,1.057871811,0.539307198,0.850445966,0.601534951,0.331881352,0.311138768,0.580792367,8.54
BB,Celanese Corporation,CE,Moody's Investors Service,6/15/2012,Basic Industries,1.951624549,1.167509025,0.492418773,47.00798462,0.089753068,0.111636848,0.212036079,0.102025728,0.071260859,0.105846068,0.452647278,0.79396572,2.068828388,5.351976137,0.842568678,0.197350993,0.452978056,1.850143771,4.775803643,6.351976137,0.111636848,10.02739564,4.084400435,0.094336833,7.918276374,0.88459992,0.542822678,1.085645356,0.241254524,0.140731805,0.241254524,0.66344994,8.64
BBB,Amphenol Corporation,APH,Moody's Investors Service,09-09-2014,Capital Goods,3.351281561,2.34630834,0.926644989,76.72818258,0.132653634,0.181928725,0.316864653,0.193545973,0.100910773,0.162587354,0.243894889,0.760708695,9.049432876,1.416936094,0.586253024,0.264575835,0.762629129,2.145388275,4.246067655,2.416936094,0.181928725,15.40166047,2.813147561,0.164792816,5.90507762,0.745878042,0.44490971,1.099188694,0.287882753,0.353310652,0.43182413,0.85056268,10.9
